"TIME","CPA02","AIRPOL","ORIGIN","UNIT","T_COLS","GEO","Value","Flag and Footnotes"
"2005","Office machinery and computers","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","66,781","e"
"2005","Office machinery and computers","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","84,473","e"
"2005","Office machinery and computers","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","79,495","e"
"2005","Office machinery and computers","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","3,749","e"
"2005","Office machinery and computers","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","26,739,430","e"
"2005","Electrical machinery and apparatus n.e.c.","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","110,553","e"
"2005","Electrical machinery and apparatus n.e.c.","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","106,227","e"
"2005","Electrical machinery and apparatus n.e.c.","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","105,151","e"
"2005","Electrical machinery and apparatus n.e.c.","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","4,252","e"
"2005","Electrical machinery and apparatus n.e.c.","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","42,279,820","e"
"2005","Radio, television and communication equipment and apparatus","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","106,247","e"
"2005","Radio, television and communication equipment and apparatus","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","111,856","e"
"2005","Radio, television and communication equipment and apparatus","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","107,627","e"
"2005","Radio, television and communication equipment and apparatus","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","4,932","e"
"2005","Radio, television and communication equipment and apparatus","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","38,487,620","e"
"2005","Medical, precision and optical instruments, watches and clocks","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","89,440","e"
"2005","Medical, precision and optical instruments, watches and clocks","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","89,774","e"
"2005","Medical, precision and optical instruments, watches and clocks","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","86,131","e"
"2005","Medical, precision and optical instruments, watches and clocks","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","4,119","e"
"2005","Medical, precision and optical instruments, watches and clocks","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","32,231,070","e"
"2005","Motor vehicles, trailers and semi-trailers","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","418,534","e"
"2005","Motor vehicles, trailers and semi-trailers","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","493,868","e"
"2005","Motor vehicles, trailers and semi-trailers","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","492,541","e"
"2005","Motor vehicles, trailers and semi-trailers","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","20,679","e"
"2005","Motor vehicles, trailers and semi-trailers","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","191,175,260","e"
"2005","Other transport equipment","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","116,300","e"
"2005","Other transport equipment","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","138,651","e"
"2005","Other transport equipment","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","138,265","e"
"2005","Other transport equipment","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","5,546","e"
"2005","Other transport equipment","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","53,585,380","e"
"2005","Furniture; other manufactured goods n.e.c.","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","135,540","e"
"2005","Furniture; other manufactured goods n.e.c.","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","203,709","e"
"2005","Furniture; other manufactured goods n.e.c.","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","204,865","e"
"2005","Furniture; other manufactured goods n.e.c.","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","10,564","e"
"2005","Furniture; other manufactured goods n.e.c.","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","68,225,020","e"
"2005","Recovered secondary raw materials","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","861","e"
"2005","Recovered secondary raw materials","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","1,104","e"
"2005","Recovered secondary raw materials","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","1,958","e"
"2005","Recovered secondary raw materials","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","48","e"
"2005","Recovered secondary raw materials","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","405,260","e"
"2005","Electrical energy, gas, steam and hot water","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","1,853,550","e"
"2005","Electrical energy, gas, steam and hot water","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","918,538","e"
"2005","Electrical energy, gas, steam and hot water","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","1,048,845","e"
"2005","Electrical energy, gas, steam and hot water","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","16,676","e"
"2005","Electrical energy, gas, steam and hot water","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","566,214,420","e"
"2005","Collected and purified water, distribution services of water","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","49,155","e"
"2005","Collected and purified water, distribution services of water","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","34,308","e"
"2005","Collected and purified water, distribution services of water","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","95,041","e"
"2005","Collected and purified water, distribution services of water","Nitrous oxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","1,403","e"
"2005","Collected and purified water, distribution services of water","Carbon dioxide","Total","Tonne","Final use at basic prices","European Union (27 countries)","17,339,560","e"
"2005","Construction work","Sulphur oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","802,128","e"
"2005","Construction work","Nitrogen oxides","Total","Tonne","Final use at basic prices","European Union (27 countries)","1,355,100","e"
"2005","Construction work","Methane","Total","Tonne","Final use at basic prices","European Union (27 countries)","1,027,507","e"
