"TIME","GEO","AIRPOL","NACE_R2","UNIT","Value","Flag and Footnotes"
"2008","Serbia","Methane","Public administration and defence; compulsory social security","Tonne",":",""
"2008","Serbia","Methane","Education","Tonne",":",""
"2008","Serbia","Methane","Human health and social work activities","Tonne",":",""
"2008","Serbia","Nitrous oxide","Total - all NACE activities","Tonne",":",""
"2008","Serbia","Nitrous oxide","Public administration and defence; compulsory social security","Tonne",":",""
"2008","Serbia","Nitrous oxide","Education","Tonne",":",""
"2008","Serbia","Nitrous oxide","Human health and social work activities","Tonne",":",""
"2008","Serbia","Carbon dioxide","Total - all NACE activities","Tonne",":",""
"2008","Serbia","Carbon dioxide","Public administration and defence; compulsory social security","Tonne",":",""
"2008","Serbia","Carbon dioxide","Education","Tonne",":",""
"2008","Serbia","Carbon dioxide","Human health and social work activities","Tonne",":",""
"2008","Turkey","Nitrogen oxides","Total - all NACE activities","Tonne","686,103.02",""
"2008","Turkey","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","3,326.68",""
"2008","Turkey","Nitrogen oxides","Education","Tonne","1,778.61",""
"2008","Turkey","Nitrogen oxides","Human health and social work activities","Tonne","2,150.95",""
"2008","Turkey","Methane","Total - all NACE activities","Tonne","1,831,831.13",""
"2008","Turkey","Methane","Public administration and defence; compulsory social security","Tonne","15.54",""
"2008","Turkey","Methane","Education","Tonne","14.47",""
"2008","Turkey","Methane","Human health and social work activities","Tonne","46.4",""
"2008","Turkey","Nitrous oxide","Total - all NACE activities","Tonne","55,461.57",""
"2008","Turkey","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","3.4",""
"2008","Turkey","Nitrous oxide","Education","Tonne","3.16",""
"2008","Turkey","Nitrous oxide","Human health and social work activities","Tonne","3.91",""
"2008","Turkey","Carbon dioxide","Total - all NACE activities","Tonne","251,792,069",""
"2008","Turkey","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","60,362",""
"2008","Turkey","Carbon dioxide","Education","Tonne","56,208",""
"2008","Turkey","Carbon dioxide","Human health and social work activities","Tonne","61,576",""
"2009","European Union (28 countries)","Nitrogen oxides","Total - all NACE activities","Tonne","10,559,836.76","s"
"2009","European Union (28 countries)","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","128,389.84","s"
"2009","European Union (28 countries)","Nitrogen oxides","Education","Tonne","44,849.32","s"
"2009","European Union (28 countries)","Nitrogen oxides","Human health and social work activities","Tonne","50,569.36","s"
"2009","European Union (28 countries)","Methane","Total - all NACE activities","Tonne","18,838,412.32","s"
"2009","European Union (28 countries)","Methane","Public administration and defence; compulsory social security","Tonne","27,695.37","s"
"2009","European Union (28 countries)","Methane","Education","Tonne","12,015.01","s"
"2009","European Union (28 countries)","Methane","Human health and social work activities","Tonne","11,937.71","s"
"2009","European Union (28 countries)","Nitrous oxide","Total - all NACE activities","Tonne","802,126.48","s"
"2009","European Union (28 countries)","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","1,070.72","s"
"2009","European Union (28 countries)","Nitrous oxide","Education","Tonne","315.25","s"
"2009","European Union (28 countries)","Nitrous oxide","Human health and social work activities","Tonne","9,516.55","s"
"2009","European Union (28 countries)","Carbon dioxide","Total - all NACE activities","Tonne","3,148,467,628","s"
"2009","European Union (28 countries)","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","35,617,484","s"
"2009","European Union (28 countries)","Carbon dioxide","Education","Tonne","20,665,832","s"
"2009","European Union (28 countries)","Carbon dioxide","Human health and social work activities","Tonne","26,783,654","s"
"2009","Belgium","Nitrogen oxides","Total - all NACE activities","Tonne","187,401.89",""
"2009","Belgium","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","5,180.39",""
"2009","Belgium","Nitrogen oxides","Education","Tonne","1,499.1",""
"2009","Belgium","Nitrogen oxides","Human health and social work activities","Tonne","3,717.18",""
"2009","Belgium","Methane","Total - all NACE activities","Tonne","336,083.76",""
"2009","Belgium","Methane","Public administration and defence; compulsory social security","Tonne","96.8",""
"2009","Belgium","Methane","Education","Tonne","211.35",""
"2009","Belgium","Methane","Human health and social work activities","Tonne","177.13",""
"2009","Belgium","Nitrous oxide","Total - all NACE activities","Tonne","23,933.5",""
"2009","Belgium","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","32.13",""
"2009","Belgium","Nitrous oxide","Education","Tonne","9.27",""
"2009","Belgium","Nitrous oxide","Human health and social work activities","Tonne","305.56",""
"2009","Belgium","Carbon dioxide","Total - all NACE activities","Tonne","79,518,405",""
"2009","Belgium","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","1,610,099",""
"2009","Belgium","Carbon dioxide","Education","Tonne","702,835",""
"2009","Belgium","Carbon dioxide","Human health and social work activities","Tonne","1,290,118",""
"2009","Bulgaria","Nitrogen oxides","Total - all NACE activities","Tonne","139,139.02",""
"2009","Bulgaria","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","232.43",""
"2009","Bulgaria","Nitrogen oxides","Education","Tonne","814.2",""
"2009","Bulgaria","Nitrogen oxides","Human health and social work activities","Tonne","186.64",""
"2009","Bulgaria","Methane","Total - all NACE activities","Tonne","101,003.58",""
"2009","Bulgaria","Methane","Public administration and defence; compulsory social security","Tonne","14.8",""
"2009","Bulgaria","Methane","Education","Tonne","54.51",""
"2009","Bulgaria","Methane","Human health and social work activities","Tonne","9.54",""
"2009","Bulgaria","Nitrous oxide","Total - all NACE activities","Tonne","8,218.07",""
"2009","Bulgaria","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","2.25",""
"2009","Bulgaria","Nitrous oxide","Education","Tonne","8.16",""
"2009","Bulgaria","Nitrous oxide","Human health and social work activities","Tonne","1.61",""
"2009","Bulgaria","Carbon dioxide","Total - all NACE activities","Tonne","43,436,790",""
"2009","Bulgaria","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","77,897",""
"2009","Bulgaria","Carbon dioxide","Education","Tonne","229,931",""
"2009","Bulgaria","Carbon dioxide","Human health and social work activities","Tonne","76,559",""
"2009","Czech Republic","Nitrogen oxides","Total - all NACE activities","Tonne","206,980.88",""
"2009","Czech Republic","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","1,426.46",""
"2009","Czech Republic","Nitrogen oxides","Education","Tonne","508.95",""
"2009","Czech Republic","Nitrogen oxides","Human health and social work activities","Tonne","494.61",""
"2009","Czech Republic","Methane","Total - all NACE activities","Tonne","489,260.35",""
"2009","Czech Republic","Methane","Public administration and defence; compulsory social security","Tonne","644.06",""
"2009","Czech Republic","Methane","Education","Tonne","50.84",""
"2009","Czech Republic","Methane","Human health and social work activities","Tonne","206.54",""
"2009","Czech Republic","Nitrous oxide","Total - all NACE activities","Tonne","15,994.52",""
"2009","Czech Republic","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","20.35",""
"2009","Czech Republic","Nitrous oxide","Education","Tonne","16.71",""
"2009","Czech Republic","Nitrous oxide","Human health and social work activities","Tonne","765.15",""
"2009","Czech Republic","Carbon dioxide","Total - all NACE activities","Tonne","96,545,964",""
"2009","Czech Republic","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","593,904",""
"2009","Czech Republic","Carbon dioxide","Education","Tonne","352,909",""
"2009","Czech Republic","Carbon dioxide","Human health and social work activities","Tonne","428,357",""
"2009","Denmark","Nitrogen oxides","Total - all NACE activities","Tonne","1,132,557.89",""
"2009","Denmark","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","1,893.96",""
"2009","Denmark","Nitrogen oxides","Education","Tonne","369.87",""
"2009","Denmark","Nitrogen oxides","Human health and social work activities","Tonne","336.57",""
"2009","Denmark","Methane","Total - all NACE activities","Tonne","301,631.85",""
"2009","Denmark","Methane","Public administration and defence; compulsory social security","Tonne","32.85",""
"2009","Denmark","Methane","Education","Tonne","43.12",""
"2009","Denmark","Methane","Human health and social work activities","Tonne","69.53",""
"2009","Denmark","Nitrous oxide","Total - all NACE activities","Tonne","17,887",""
"2009","Denmark","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","11.12",""
"2009","Denmark","Nitrous oxide","Education","Tonne","3.94",""
"2009","Denmark","Nitrous oxide","Human health and social work activities","Tonne","51.53",""
"2009","Denmark","Carbon dioxide","Total - all NACE activities","Tonne","79,491,849",""
"2009","Denmark","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","381,351",""
"2009","Denmark","Carbon dioxide","Education","Tonne","146,315",""
"2009","Denmark","Carbon dioxide","Human health and social work activities","Tonne","205,556",""
"2009","Germany (until 1990 former territory of the FRG)","Nitrogen oxides","Total - all NACE activities","Tonne","1,563,714.22",""
"2009","Germany (until 1990 former territory of the FRG)","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne","21,408.64",""
"2009","Germany (until 1990 former territory of the FRG)","Nitrogen oxides","Education","Tonne","2,814.79",""
"2009","Germany (until 1990 former territory of the FRG)","Nitrogen oxides","Human health and social work activities","Tonne","5,176.32",""
"2009","Germany (until 1990 former territory of the FRG)","Methane","Total - all NACE activities","Tonne","2,261,422.42",""
"2009","Germany (until 1990 former territory of the FRG)","Methane","Public administration and defence; compulsory social security","Tonne","1,586.6",""
"2009","Germany (until 1990 former territory of the FRG)","Methane","Education","Tonne","997.78",""
"2009","Germany (until 1990 former territory of the FRG)","Methane","Human health and social work activities","Tonne","1,552.59",""
"2009","Germany (until 1990 former territory of the FRG)","Nitrous oxide","Total - all NACE activities","Tonne","147,434.53",""
"2009","Germany (until 1990 former territory of the FRG)","Nitrous oxide","Public administration and defence; compulsory social security","Tonne","139.87",""
"2009","Germany (until 1990 former territory of the FRG)","Nitrous oxide","Education","Tonne","30.69",""
"2009","Germany (until 1990 former territory of the FRG)","Nitrous oxide","Human health and social work activities","Tonne","384.95",""
"2009","Germany (until 1990 former territory of the FRG)","Carbon dioxide","Total - all NACE activities","Tonne","659,039,386",""
"2009","Germany (until 1990 former territory of the FRG)","Carbon dioxide","Public administration and defence; compulsory social security","Tonne","7,409,369",""
